key,OUTLET_LATITUDE,OUTLET_LONGITUDE
2096934,10.7650864,106.6983696
2097380,10.7650864,106.6983696
2098313,10.7595703,106.691906
2098366,10.7554,106.686
2098777,10.7663756,106.6944748
2099205,10.7673955,106.6977444
2099238,10.7577809,106.6893085
2102465,10.7826424,106.7039645
2103491,10.7899,106.694
2105663,10.7905,106.69
2106982,10.7670799,106.6907936
2107188,10.7634787,106.6977162
2107301,10.757735,106.6864142
2109980,10.7909411,106.6910529
2110544,10.7607535,106.691469
2111563,10.7649101,106.6974001
2112658,10.7672779,106.6928403
2114176,10.760787,106.693052
2114920,10.7856354,106.7006218
2115546,10.7897825,106.6901738
2115979,10.7647,106.697
2116942,10.7610809,106.6927835
2118107,10.7784081,106.7026197
2118171,10.7931082,106.6872691
2120364,10.7975162,106.7234072
2121745,10.7648343,106.6974904
2122985,10.7623364,106.6874432
2123155,10.7896496,106.6901743
2124232,10.7634787,106.6977162
2125000,10.7924402,106.6960541
2125106,10.7626788,106.6875741
2127662,10.7643996,106.6890352
2128848,10.7824288,106.7041266
2129379,10.77,106.7
2131245,10.7601636,106.694499
2131568,10.7727,106.698
2132330,10.7637265,106.6896157
2132826,10.77,106.7
2133415,10.7924,106.697
2134519,10.7954565,106.6858596
2136771,10.7932231,106.6872584
2137570,10.7668766,106.6890382
2139256,10.770539,106.6909213
2140780,10.7896611,106.6906167
2145186,10.7784081,106.7026197
2145261,10.7592379,106.687647
2146341,10.7652758,106.6972332
2147354,10.7643454,106.697571
2147459,10.7654629,106.6984487
2147802,10.7592379,106.687647
2149059,10.7661776,106.6894136
2149502,10.7657222,106.6907236
2151504,10.77,106.7
2153952,10.7897076,106.690382
2155110,10.7784081,106.7026197
2155289,10.7714513,106.7033885
2159826,10.7897753,106.6901557
2162774,10.765,106.698
2166586,10.7667,106.689
2166662,10.765,106.698
2166844,10.7727,106.698
2167476,10.7647,106.697
2168674,10.7929993,106.6873405
2169918,10.7579852,106.6895291
2169928,10.7580367,106.6895155
2174396,10.7579852,106.6895291
2174578,10.7654629,106.6984487
2178122,10.7647459,106.6975358
2179102,10.7897076,106.690382
2180774,10.7662733,106.6872377
2183303,10.757735,106.6864142
2184141,10.765017,106.6891534
2185006,10.7601636,106.694499
2185078,10.7896611,106.6906167
2185722,10.7924,106.697
2187655,10.7921692,106.69649
2188843,10.7924,106.697
2190537,10.7626788,106.6875741
2191079,10.7900199,106.6900208
2192658,10.7643588,106.6889308
2194937,10.7669028,106.6879532
2195341,10.7939,106.691
2195451,10.7896496,106.6901743
2196157,10.7728,106.698
2197700,10.7663274,106.6944859
2198537,10.7731739,106.7013872
2199312,10.7895143,106.6900954
2200129,10.7647,106.697
2200920,10.7626788,106.6875741
2201290,10.7667,106.689
2202219,10.792481,106.6964428
2202976,10.7818786,106.701431
2204263,10.7900199,106.6900208
2204298,10.7667838,106.6903473
2204506,10.7897825,106.6901738
2206963,10.7897076,106.690382
2208313,10.7924558,106.6964181
2209090,10.7566637,106.6897099
2209186,10.7595703,106.691906
2209196,10.7732938,106.701283
2212376,10.7897751,106.6900677
2213058,10.770539,106.6909213
2215300,10.7838626,106.7054914
2216617,10.7664776,106.6890988
2216805,10.7647459,106.6975358
2223555,10.7626379,106.6877352
2224785,10.7938568,106.6945436
2224859,10.7932231,106.6872584
2225094,10.77,106.69
2225641,10.7676432,106.6851134
2229306,10.7642504,106.6975308
2230809,10.7924102,106.6907352
2234801,10.7664776,106.6890988
2235008,10.7665348,106.6941113
2235586,10.761773,106.6933645
2235689,10.76351,106.6889901
2236067,10.7669919,106.6876695
2236388,10.7651159,106.6983492
2237971,10.7578607,106.6862242
2238963,10.7616228,106.6928465
2239488,10.7629301,106.6877684
2239758,10.7654629,106.6984487
2245549,10.7698,106.7
2246486,10.7672267,106.6984122
2248335,10.7642685,106.6868211
2249264,10.77,106.7
2249575,10.7667,106.689
2250244,10.7727783,106.6978248
2252266,10.7670379,106.6891558
2252506,10.7947087,106.6928356
2253595,10.7924558,106.6964181
2254189,10.7645717,106.6925521
2256345,10.7563868,106.689663
2256447,10.7650864,106.6983696
2256548,10.7654629,106.6984487
2256957,10.7897051,106.6981778
2256990,10.7643554,106.6953575
2257985,10.7643588,106.6889308
2258093,10.7643554,106.6861829
2258950,10.7913183,106.6897091
2259833,10.7894461,106.6899821
2260692,10.7897076,106.690382
2261859,10.7894639,106.6899654
2262818,10.7580367,106.6895155
2264337,10.7924,106.697
2264496,10.7926737,106.6911678
2264882,10.7924,106.697
2268751,10.7649535,106.6952178
2269192,10.7695636,106.6998096
2269241,10.789781,106.6900946
2271123,10.767424,106.689233
2274027,10.7626379,106.6877352
2274214,10.792481,106.6964428
2274481,10.7729748,106.7026224
2275750,10.7918005,106.6998703
2278153,10.7595703,106.691906
2278920,10.7663274,106.6944859
2280773,10.7595703,106.691906
2280938,10.7657222,106.6907236
2281649,10.7626788,106.6875741
2283116,10.7897751,106.6900677
2285962,10.793123,106.6872303
2289526,10.765017,106.6891534
2289551,10.7924,106.697
2290599,10.7649735,106.6973855
2291471,10.7727892,106.7016776
2291770,10.7654629,106.6984487
2292360,10.7647,106.697
2292560,10.7668766,106.6890382
2296245,10.7643554,106.6861829
2298201,10.765971,106.6870731
2299524,10.7643019,106.6908466
2299963,10.7670379,106.6891558
2300038,10.7940997,106.6861494
2300578,10.7823669,106.7016143
2301735,10.7722389,106.6973263
2304548,10.7701003,106.6886484
2306077,10.7784081,106.7026197
2308189,10.7923,106.697
2308986,10.7856354,106.7006218
2310546,10.7726294,106.6980801
2311138,10.7939,106.691
2311654,10.7650864,106.6983696
2312061,10.7727562,106.697523
2312745,10.7650252,106.6982492
2312891,10.7579852,106.6895291
2313750,10.7730186,106.7015067
2315442,10.7897753,106.6901557
2316572,10.7922478,106.6966009
2316875,10.760787,106.693052
2318785,10.7670379,106.6891558
2320756,10.7651606,106.6975658
2321656,10.7669498,106.6890021
2321819,10.7663274,106.6944859
2322887,10.7970967,106.7234178
2323158,10.7650252,106.6982492
2323822,10.7716158,106.7031589
2325952,10.7642504,106.6975308
2326044,10.7665348,106.6872271
2326563,10.7975162,106.7234072
2327264,10.7667,106.689
2330179,10.7649535,106.6952178
2330285,10.7647,106.697
2335561,10.761773,106.6933645
2337426,10.7698,106.7
2338748,10.7645134,106.6964415
2339364,10.7595703,106.691906
2341498,10.7729748,106.7026224
2341885,10.7667,106.689
2342390,10.7648,106.697
2344200,10.7550855,106.6860467
2345008,10.7923782,106.696528
2352576,10.7905,106.69
2353213,10.7975162,106.7234072
2353574,10.7824288,106.7041266
2355821,10.7670799,106.6907936
2356047,10.7894382,106.6901625
2357301,10.7641174,106.6963285
2357368,10.7651159,106.6983492
2357886,10.7716158,106.7031589
2358189,10.7722904,106.6971834
2359907,10.7921692,106.69649
2359998,10.7667,106.689
2360095,10.7598138,106.6918459
2362060,10.7632272,106.6958503
2363346,10.7799752,106.7027571
2364290,10.7714513,106.7033885
2365077,10.7635977,106.6915892
2365530,10.7629301,106.6877684
2366245,10.765,106.698
2366431,10.7647,106.697
2369456,10.7554,106.686
2370133,10.7700219,106.6915504
2370320,10.7626379,106.6877352
2370988,10.7679141,106.6854167
2371851,10.7722704,106.7028595
2372237,10.7667838,106.6903473
2372256,10.7939,106.691
2373741,10.7823389,106.7040688
2373859,10.7654629,106.6984487
2373927,10.7654629,106.6984487
2374591,10.7913183,106.6897091
2378702,10.7599648,106.69445
2379323,10.7672779,106.6928403
2379734,10.7667878,106.6889294
2381084,10.7663408,106.6877159
2383279,10.7933428,106.6911286
2383610,10.7728,106.698
2384191,10.7698,106.7
2385465,10.76359,106.6895893
2388049,10.7649463,106.689124
2389778,10.7626788,106.6875741
2390178,10.7599648,106.69445
2390807,10.7635977,106.6915892
2390938,10.7581651,106.6894882
2391740,10.7666,106.689
2393373,10.793074,106.6873193
2394275,10.7637265,106.6896157
2394526,10.7607535,106.691469
2396397,10.7632272,106.6958503
2397207,10.7947087,106.6928356
2397531,10.7922942,106.6965723
2398083,10.7652156,106.6954763
2398215,10.7780395,106.6992331
2398274,10.7651159,106.6983492
2398465,10.7668766,106.6890382
2399188,10.7626788,106.6875741
2401331,10.7723229,106.697454
2401374,10.7924402,106.6960541
2402120,10.7722704,106.7028595
2403418,10.7654629,106.6984487
2406922,10.7900199,106.6900208
2407014,10.7897751,106.6900677
2407254,10.7895143,106.6900954
2407397,10.7923782,106.696528
2408348,10.7700219,106.6915504
2410535,10.7897753,106.6901557
2411003,10.7897751,106.6900677
2418752,10.767397,106.6977458
2419053,10.7650864,106.6983696
2419069,10.7672779,106.6928403
2422148,10.7667845,106.6890445
2423969,10.7632272,106.6958503
2424181,10.7894382,106.6901625
2425992,10.7668586,106.6879036
2426205,10.765,106.698
2428720,10.7922478,106.6966009
2430723,10.7654629,106.6984487
2431912,10.7897751,106.6900677
2435465,10.7729667,106.7025715
2437092,10.7833934,106.6962255
2438265,10.7669355,106.6890138
2439572,10.7923859,106.6965318
2440139,10.7669498,106.6890021
2440283,10.789701,106.690224
2445884,10.7663958,106.6904583
2448360,10.7657222,106.6907236
2448835,10.7651159,106.6983492
2449258,10.7632272,106.6958503
2449515,10.757735,106.6864142
2451714,10.7662651,106.6908818
2451884,10.7897651,106.6904451
2452012,10.7669876,106.6873873
2452281,10.77,106.7
2452922,10.7646757,106.6917182
2453627,10.7922478,106.6966009
2455329,10.7664166,106.6944376
2458672,10.7667,106.689
2458780,10.7826424,106.7039645
2459409,10.7899,106.694
2459781,10.7570631,106.6858296
2461439,10.7701253,106.7006815
2461923,10.7895555,106.6900473
2462518,10.7701253,106.7006815
2462760,10.7661335,106.6935016
2467513,10.7647877,106.687506
2467718,10.7727,106.698
2469669,10.765,106.698
2469675,10.7727562,106.697523
2469773,10.77,106.7
2470128,10.7640412,106.6959438
2471354,10.7668766,106.6890382
2475206,10.7647,106.697
2476114,10.7643019,106.6908466
2477095,10.7923782,106.696528
2478043,10.7644168,106.6882798
2479139,10.792481,106.6964428
2479315,10.7672779,106.6928403
2479952,10.7667845,106.6890445
2480106,10.7716158,106.7031589
2480613,10.7643631,106.6861213
2482334,10.7669028,106.6879532
2485342,10.7921692,106.69649
2485400,10.7926737,106.6911678
2487351,10.7654629,106.6984487
2487447,10.7591328,106.6875701
2489356,10.7672267,106.6984122
2490943,10.7812921,106.6998783
2492280,10.7668766,106.6890382
2493883,10.7716158,106.7031589
2498165,10.7629301,106.6877684
2498186,10.7812921,106.6998783
2498225,10.7667,106.689
2498567,10.7896496,106.6901743
2499590,10.7579852,106.6895291
2499952,10.7841415,106.7057368
2503249,10.7626379,106.6877352
2514896,10.769365,106.6868618
2516886,10.8384349,106.6821797
2518683,10.7895137,106.6902092
2521531,10.7897742,106.6901713
2521805,10.7698,106.7
2522002,10.7669355,106.6890138
2522367,10.7663958,106.6904583
2524717,10.7643631,106.6861213
2527245,10.7654629,106.6984487
2528400,10.7649101,106.6974001
2528661,10.7667845,106.6890445
2532334,10.7924558,106.6964181
2533398,10.765,106.698
2533571,10.7667878,106.6889294
2535580,10.7716158,106.7031589
2536940,10.7871674,106.7017072
2537466,10.7706,106.691
2538663,10.7923859,106.6965318
2540841,10.7579852,106.6895291
2542287,10.7730097,106.6981262
